apogee,t_final,max_speed,x_impact,y_impact,inclination,heading
2507.8184633089877,154.26504437370048,220.28240283252936,148.331993109737,-351.36359056737047,87.23014103077757,157.11356457646437
2494.2061979161167,154.03791169388617,220.38068736064074,507.70770971016594,-454.01042803796327,85.15138318409493,131.8048968823907
2486.0630743023344,154.1720232019261,220.4378622714957,-552.3762677815004,-587.4795578681305,84.26299658145813,223.2358582240291
2506.8993755034453,154.17582100069038,220.29053285057745,-339.2399890291317,-226.90321722157918,87.0465362635561,236.2202934900122
2490.7247353986613,153.87131276506773,220.40586308805229,-38.08820872143921,736.8640926936442,84.75192894977265,357.04089825641546
2492.2419070362885,153.98394040155904,220.39547619267037,308.36551305002865,642.8922236229907,84.92677148094072,25.625815153427006
2491.811869094275,153.8079756610253,220.39909275378196,623.9602321026952,-359.3948923669528,84.87727424962436,119.94424479879932
2498.8312551228823,153.77259710094907,220.34866345883853,-569.350986490903,-175.8538212883085,85.74805524773981,252.83322296189564
2502.484241338821,154.0063991969032,220.3195624753678,262.4324631931069,448.778722358642,86.27563766358845,30.31799918547425
2471.605333094468,153.769803303844,220.53280890947403,-863.6411608888222,480.5385356107403,82.94413703620025,299.0921475736533
2487.7962282208277,154.01687421773664,220.42471709831187,-780.3688255117252,-49.779938004259876,84.43779122055004,266.34891011774397
2487.791762685833,153.7645108296369,220.42263739130723,-148.8504615509653,766.4884433580985,84.44678500650147,349.0096800603114
2490.848885553645,153.91580893588727,220.40529487600202,592.9747194837358,-434.63235346544445,84.77003160165219,126.241898469721
2507.344049683233,154.14017336572073,220.28718597196726,390.34213944306504,-62.98873002508123,87.13423329146146,99.1675420488479
2497.4171967860248,154.08478256457235,220.3571845638794,-431.3950870935712,449.6252216964291,85.55762276383295,316.18341785507727
2491.430347508407,153.9032299562793,220.40034285133277,-701.3824582514608,186.53921203506835,84.83689626742627,284.8912781970756
2496.2243013696307,153.9598132402767,220.36730105259613,440.56816498379436,-471.0949995676343,85.40452676739507,136.9190216465206
2481.8169678406593,154.25719114843,220.46738655051965,-293.09072420820615,812.6525411116924,83.84937932761349,340.1675395197827
2494.0282801076655,153.98879281142138,220.37679932008558,-589.2164686061155,-344.3403213791601,85.14183263708138,239.6963445801559
2478.4480042779464,153.63307661411073,220.4871114801662,-141.35804140997786,896.0382677533919,83.53885364876257,351.03467662197755
2492.7443472062046,153.94774460335685,220.38767500540325,-385.4281436453272,589.9511150102207,84.98559543246841,326.8412062037426
2487.8394217540167,154.31616810709977,220.42490249745128,-649.6450916643317,-432.9730647676296,84.44556187748466,236.31681350351656
2468.3055632332484,153.78808073872452,220.55713921269538,754.2634143888599,692.7348262517177,82.67967182418187,47.435090510857975
2493.4291332617454,153.98661287989455,220.38586452652365,-547.4966230356472,-425.9732751633162,85.06282648758508,232.1137910410778
2475.2050295575486,153.91380138201202,220.51216569047165,-782.0029012149787,-532.2237425870658,83.25428403910705,235.7596223843989
2486.658422274197,154.1360510451728,220.4289882818848,-724.9454296720237,334.0030230201864,84.32162271774065,294.7351857501451
2481.2826237287404,153.7718632530011,220.47112815566234,-742.8079888235629,455.51277701743356,83.7974585707193,301.5177815338437
2478.430315734811,154.16189471404002,220.48439283585228,819.989496242132,-387.1736336412231,83.53876192064115,115.2755410593506
2482.7320437077974,154.04375707043147,220.4565545271755,-269.8805841096476,808.0134200459871,83.93672574973728,341.53010229824184
2491.7617058275728,153.7711909435941,220.392916929112,181.78220695437216,696.983055957573,84.87608520661112,14.618423009788799
2478.5250620075944,154.2389727761631,220.48867008519485,859.6887140539677,-285.8049313791913,83.54467951456293,108.39171104420386
2484.4123300768642,154.13326748320486,220.44799445102586,-175.5990790307674,810.102396606322,84.10162148408277,347.76922169132325
2495.785923447757,154.00789709668155,220.37075710416764,-532.1644066438641,-378.13603293016007,85.34967594067152,234.60247270766718
2494.540918325758,154.23711823221583,220.37826202723934,-550.0780681904367,389.83940860102547,85.1992516738392,305.324177227055
2492.5190642514867,153.80082677144256,220.39238405541624,-361.90623753216715,-609.8963219199921,84.95424387803268,210.68376605759474
2494.3459079755944,154.13742758966762,220.37835570233452,183.90596440973724,652.459818208823,85.17386591482757,15.741919857970599
2502.0086775008817,153.96464873932536,220.325165934386,494.0712702634278,194.3423582511396,86.19924161164393,68.53078201440155
2489.4338257940694,153.86693990629766,220.41014713290477,152.77272406409205,741.8955339512491,84.6126581110125,11.636176094698513
2461.012949288293,153.63067128138164,220.6113249390531,-50.88818812852975,1098.2275398787867,82.11888596221534,357.34696313243376
2492.198267704844,154.2300033372472,220.39216443840155,-110.58474396612905,-704.3914529784876,84.92581003928395,188.92215962885004
2490.323875829772,153.65670795187052,220.40603621079782,373.5807444845639,-642.482877333019,84.71424648242372,149.8236748053612
2477.17027406307,153.99374232480346,220.49849645594162,-644.0377240946641,660.6950831880155,83.4240971271898,315.7315095786591
2491.926042431158,154.09501428894652,220.3970073290511,-715.5694593665975,65.16900758418821,84.88757057414027,275.202975759958
2495.017616326859,154.17179122636534,220.36951074613495,572.9897964677134,340.2823031542875,85.25404298369071,59.29616947366935
2486.1993670090965,153.9764691543125,220.43726026839695,517.6955362435148,615.6039073399173,84.27816262577355,40.06389659246686
2499.7230672421133,153.77079093856767,220.34363428291775,-574.1311895200721,70.8033577638198,85.86931796607588,277.0279047145111
2477.32169208013,154.0651288759258,220.4938774717018,-415.0381739019383,821.8181981066161,83.43829940316066,333.20488656335397
2502.795022479668,153.99699440147987,220.32049526573329,-509.53795738053793,56.67181545276181,86.32551927997247,276.3435708585698
